fid,OBJECTID,OBJIDstr,AIN,NumPrefix,Number,NumSuffix,PreMod,PreDir,PreType,StArticle,StreetName,PostType,PostDir,PostMod,BldgID,BldgSource,BldgTypePl,BldgType,BldgName,FlrTypePl,FlrType,FlrName,UnitType,UnitName,ZipCode,Zip4,LegalComm,PostComm1,PostComm2,PostComm3,OtherComm1,OtherComm2,Source,SourceID,MADRank,AROIDstr,OIDstr,PropType,ObjID,PreDirAbbr,PostDirAbbr,PreTypeAbbr,PostTypeAbbr,FullName,UpdateDate,FullAddress,UniqueID,StName_EnerGov,FullAddress_EnerGov,MSAG_City,ESN,lon,lat
1149,1840,,,,12115.0,U,,,,,Avalon,Boulevard,,,,,,,,,,,,,90061.0,,Unincorporated,Los Angeles,,,,,LACO DPW Add,{BC7EA8C4-0C84-42E7-9093-22C9645FA915},0,,BC7EA8C4-0C84-42E7-9093-22C9645FA915,Utility,,,,,Blvd,Avalon Blvd,2024/07/17 18:16:05+00,12115 U Avalon Blvd Los Angeles 90061,BC7EA8C4-0C84-42E7-9093-22C9645FA915_12115_U_Avalon_Blvd_Los_Angeles_90061,Avalon,12115 U Avalon Boulevard Blvd Los Angeles 90061,,,,
3141,5190,,,,13959.0,U,,South,,,Main,Street,,,,,,,,,,,,,90061.0,,Unincorporated,Los Angeles,,,,,LACO DPW Add,{71A4F232-7101-486B-A233-8A91C2C53A71},0,,71A4F232-7101-486B-A233-8A91C2C53A71,Unknown,,S,,,St,S Main St,2024/07/17 18:16:05+00,13959 U S Main St Los Angeles 90061,71A4F232-7101-486B-A233-8A91C2C53A71_13959_U_S_Main_St_Los_Angeles_90061,Main,13959 U S Main Street St Los Angeles 90061,,,,
4028,6629,,,,13618.0,U,,South,,,Main,Street,,,,,,,,,,,,,90061.0,,Unincorporated,Los Angeles,,,,,LACO DPW Add,{56A52039-5CDD-428D-8D05-A7683D22F42E},0,,56A52039-5CDD-428D-8D05-A7683D22F42E,Utility,,S,,,St,S Main St,2024/07/17 18:16:05+00,13618 U S Main St Los Angeles 90061,56A52039-5CDD-428D-8D05-A7683D22F42E_13618_U_S_Main_St_Los_Angeles_90061,Main,13618 U S Main Street St Los Angeles 90061,,,,
6848,11212,,,,144.0,U,,West,,El,Segundo,Boulevard,,,,,,,,,,,,,90061.0,,Unincorporated,Los Angeles,,,,,LACO DPW Add,{28407480-BCC5-488A-9E1E-DDD2A4C476CC},0,,28407480-BCC5-488A-9E1E-DDD2A4C476CC,Utility,,W,,,Blvd,W El Segundo Blvd,2024/07/17 18:16:05+00,144 U W El Segundo Blvd Los Angeles 90061,28407480-BCC5-488A-9E1E-DDD2A4C476CC_144_U_W_El_Segundo_Blvd_Los_Angeles_90061,El Segundo,144 U W El Segundo Boulevard Blvd Los Angeles 90061,,,,
12480,28128,,,,,,,,,,,,,,,,,,,,,,,,90061.0,,Unincorporated,Los Angeles,,,,,LACO DPW Add,{61ACFAC7-E3B2-48D9-AD42-51127AFDAA4C},0,,61ACFAC7-E3B2-48D9-AD42-51127AFDAA4C,Unknown,,,,,,,2024/10/17 21:51:54+00,Los Angeles 90061,61ACFAC7-E3B2-48D9-AD42-51127AFDAA4C___Los_Angeles_90061,,Los Angeles 90061,,,,
12481,28129,,,,,,,,,,,,,,,,,,,,,,,,90061.0,,Unincorporated,Los Angeles,,,,,LACO DPW Add,{9AF12145-7D84-4FC3-96CF-1E9B1DDB26D4},0,,9AF12145-7D84-4FC3-96CF-1E9B1DDB26D4,Unknown,,,,,,,2024/10/17 21:51:54+00,Los Angeles 90061,9AF12145-7D84-4FC3-96CF-1E9B1DDB26D4___Los_Angeles_90061,,Los Angeles 90061,,,,
12482,28130,,,,312.0,,,West,,,121st,Street,,,,,,,,,,,Unit,A,90061.0,,Unincorporated,Los Angeles,,,,,LACO DPW Add,{FFDEBF81-573A-47B9-8467-C0ED625BBCB9},0,,FFDEBF81-573A-47B9-8467-C0ED625BBCB9,Unknown,,W,,,St,W 121st St,2024/10/17 21:51:54+00,312 W 121st St Unit A Los Angeles 90061,FFDEBF81-573A-47B9-8467-C0ED625BBCB9_312_W_121st_St_Unit_A_Los_Angeles_90061,121st,312 W 121st Street St Unit A Los Angeles 90061,,,,
12483,28131,,,,312.0,,,West,,,121st,Street,,,,,,,,,,,Unit,B,90061.0,,Unincorporated,Los Angeles,,,,,LACO DPW Add,{A8F88FA4-740B-4179-BCEA-181AA487615C},0,,A8F88FA4-740B-4179-BCEA-181AA487615C,Unknown,,W,,,St,W 121st St,2024/10/17 21:51:54+00,312 W 121st St Unit B Los Angeles 90061,A8F88FA4-740B-4179-BCEA-181AA487615C_312_W_121st_St_Unit_B_Los_Angeles_90061,121st,312 W 121st Street St Unit B Los Angeles 90061,,,,
12484,28132,,,,312.0,,,West,,,121st,Street,,,,,,,,,,,Unit,C,90061.0,,Unincorporated,Los Angeles,,,,,LACO DPW Add,{0605881A-28A4-4E72-A1CD-7A37DEF4C0B7},0,,0605881A-28A4-4E72-A1CD-7A37DEF4C0B7,Unknown,,W,,,St,W 121st St,2024/10/17 21:51:54+00,312 W 121st St Unit C Los Angeles 90061,0605881A-28A4-4E72-A1CD-7A37DEF4C0B7_312_W_121st_St_Unit_C_Los_Angeles_90061,121st,312 W 121st Street St Unit C Los Angeles 90061,,,,
12545,28224,,,,12424.0,,,South,,,San Pedro,Street,,,,,,,,,,,Unit,A,90061.0,,Unincorporated,Los Angeles,,,,,LACO DPW Add,{084D4321-C2F1-4F74-8854-EAC7B194D277},0,,084D4321-C2F1-4F74-8854-EAC7B194D277,Unknown,,S,,,St,S San Pedro St,2024/10/29 18:40:27+00,12424 S San Pedro St Unit A Los Angeles 90061,084D4321-C2F1-4F74-8854-EAC7B194D277_12424_S_San_Pedro_St_Unit_A_Los_Angeles_90061,San Pedro,12424 S San Pedro Street St Unit A Los Angeles 90061,,,,
