fid,OBJECTID,OBJIDstr,AIN,NumPrefix,Number,NumSuffix,PreMod,PreDir,PreType,StArticle,StreetName,PostType,PostDir,PostMod,BldgID,BldgSource,BldgTypePl,BldgType,BldgName,FlrTypePl,FlrType,FlrName,UnitType,UnitName,ZipCode,Zip4,LegalComm,PostComm1,PostComm2,PostComm3,OtherComm1,OtherComm2,Source,SourceID,MADRank,AROIDstr,OIDstr,PropType,ObjID,PreDirAbbr,PostDirAbbr,PreTypeAbbr,PostTypeAbbr,FullName,UpdateDate,FullAddress,UniqueID,StName_EnerGov,FullAddress_EnerGov,MSAG_City,ESN,lon,lat
13605,53960,,,,1668.0,,,North,,,Western,Avenue,,,,,,,,,,,,,90027.0,,Los Angeles,Los Angeles,,,,,LA City,{604DD585-583B-424A-9DE4-68AF896F56B4},0,,604DD585-583B-424A-9DE4-68AF896F56B4,Unknown,,N,,,Ave,N Western Ave,2023/09/12 23:03:18+00,1668 N Western Ave Los Angeles 90027,604DD585-583B-424A-9DE4-68AF896F56B4_1668_N_Western_Ave_Los_Angeles_90027,Western,1668 N Western Avenue Ave Los Angeles 90027,,,,
13657,54028,,,,1654.0,,,North,,,Western,Avenue,,,,,,,,,,,,,90027.0,,Los Angeles,Los Angeles,,,,,LA City,{F9C8F2C5-D6A9-4196-961B-2EFA43F9CC96},0,,F9C8F2C5-D6A9-4196-961B-2EFA43F9CC96,Unknown,,N,,,Ave,N Western Ave,2023/09/12 23:03:18+00,1654 N Western Ave Los Angeles 90027,F9C8F2C5-D6A9-4196-961B-2EFA43F9CC96_1654_N_Western_Ave_Los_Angeles_90027,Western,1654 N Western Avenue Ave Los Angeles 90027,,,,
13673,54045,,,,1670.0,,,North,,,Western,Avenue,,,,,,,,,,,,,90027.0,,Los Angeles,Los Angeles,,,,,LA City,{27424BE3-6FB3-4687-8235-D37DC04286E1},0,,27424BE3-6FB3-4687-8235-D37DC04286E1,Unknown,,N,,,Ave,N Western Ave,2023/09/12 23:03:18+00,1670 N Western Ave Los Angeles 90027,27424BE3-6FB3-4687-8235-D37DC04286E1_1670_N_Western_Ave_Los_Angeles_90027,Western,1670 N Western Avenue Ave Los Angeles 90027,,,,
13696,54072,,,,1660.0,,,North,,,Western,Avenue,,,,,,,,,,,,,90027.0,,Los Angeles,Los Angeles,,,,,LA City,{D4D20FBB-D4F8-4657-BD78-B9F5C28CA360},0,,D4D20FBB-D4F8-4657-BD78-B9F5C28CA360,Unknown,,N,,,Ave,N Western Ave,2023/09/12 23:03:18+00,1660 N Western Ave Los Angeles 90027,D4D20FBB-D4F8-4657-BD78-B9F5C28CA360_1660_N_Western_Ave_Los_Angeles_90027,Western,1660 N Western Avenue Ave Los Angeles 90027,,,,
13715,54093,,,,1656.0,,,North,,,Western,Avenue,,,,,,,,,,,,,90027.0,,Los Angeles,Los Angeles,,,,,LA City,{04CAB051-C4E1-48F9-B501-E011EC580E73},0,,04CAB051-C4E1-48F9-B501-E011EC580E73,Unknown,,N,,,Ave,N Western Ave,2023/09/12 23:03:18+00,1656 N Western Ave Los Angeles 90027,04CAB051-C4E1-48F9-B501-E011EC580E73_1656_N_Western_Ave_Los_Angeles_90027,Western,1656 N Western Avenue Ave Los Angeles 90027,,,,
13734,54118,,,,1666.0,,,North,,,Western,Avenue,,,,,,,,,,,,,90027.0,,Los Angeles,Los Angeles,,,,,LA City,{76AC3226-2484-48F9-B2AE-16411AB7DD31},0,,76AC3226-2484-48F9-B2AE-16411AB7DD31,Unknown,,N,,,Ave,N Western Ave,2023/09/12 23:03:18+00,1666 N Western Ave Los Angeles 90027,76AC3226-2484-48F9-B2AE-16411AB7DD31_1666_N_Western_Ave_Los_Angeles_90027,Western,1666 N Western Avenue Ave Los Angeles 90027,,,,
488885,1055345,,4383001006.0,,9840.0,,,,,,Wanda Park,Drive,,,,,,,,,,,,,90027.0,,Los Angeles,Los Angeles,,,,,Assessor,{C771CF13-9083-4FC0-9807-C761A0C26D5E},0,,C771CF13-9083-4FC0-9807-C761A0C26D5E,Unknown,,,,,Dr,Wanda Park Dr,2024/04/27 17:13:09+00,9840 Wanda Park Dr Los Angeles 90027,C771CF13-9083-4FC0-9807-C761A0C26D5E_9840_Wanda_Park_Dr_Los_Angeles_90027,Wanda Park,9840 Wanda Park Drive Dr Los Angeles 90027,,,,
