fid,OBJECTID,OBJIDstr,AIN,NumPrefix,Number,NumSuffix,PreMod,PreDir,PreType,StArticle,StreetName,PostType,PostDir,PostMod,BldgID,BldgSource,BldgTypePl,BldgType,BldgName,FlrTypePl,FlrType,FlrName,UnitType,UnitName,ZipCode,Zip4,LegalComm,PostComm1,PostComm2,PostComm3,OtherComm1,OtherComm2,Source,SourceID,MADRank,AROIDstr,OIDstr,PropType,ObjID,PreDirAbbr,PostDirAbbr,PreTypeAbbr,PostTypeAbbr,FullName,UpdateDate,FullAddress,UniqueID,StName_EnerGov,FullAddress_EnerGov,MSAG_City,ESN,lon,lat
13015,39467,,,,1200.0,,,,,,Colton,Street,,,,,,,,,,,,,90012.0,,Los Angeles,Los Angeles,,,,,CAMS,{4CEF467D-DA17-4CDB-A728-2F3554EEC0F6},0,,4CEF467D-DA17-4CDB-A728-2F3554EEC0F6,Unknown,,,,,St,Colton St,2015/07/30 12:20:54+00,1200 Colton St Los Angeles 90012,4CEF467D-DA17-4CDB-A728-2F3554EEC0F6_1200_Colton_St_Los_Angeles_90012,Colton,1200 Colton Street St Los Angeles 90012,,,,
13496,53836,,,,598.0,,,East,,,Ramirez,Street,,,,,,,,,,,,,90012.0,,Los Angeles,Los Angeles,,,,,LA City,{C7B9B828-4535-49DF-BD82-A2A71DB2AA14},0,,C7B9B828-4535-49DF-BD82-A2A71DB2AA14,Unknown,,E,,,St,E Ramirez St,2023/09/12 23:03:18+00,598 E Ramirez St Los Angeles 90012,C7B9B828-4535-49DF-BD82-A2A71DB2AA14_598_E_Ramirez_St_Los_Angeles_90012,Ramirez,598 E Ramirez Street St Los Angeles 90012,,,,
13519,53860,,,,432.0,,,East,,,Temple,Street,,,,,,,,,,,,,90012.0,,Los Angeles,Los Angeles,,,,,LA City,{E59015CD-D2C8-4936-A173-DB3144759EA3},0,,E59015CD-D2C8-4936-A173-DB3144759EA3,Unknown,,E,,,St,E Temple St,2023/09/12 23:03:18+00,432 E Temple St Los Angeles 90012,E59015CD-D2C8-4936-A173-DB3144759EA3_432_E_Temple_St_Los_Angeles_90012,Temple,432 E Temple Street St Los Angeles 90012,,,,
13565,53912,,,,900.0,,,North,,,Broadway,,,,,,,,,,,,,,90012.0,,Los Angeles,Los Angeles,,,,,LA City,{166E67E4-68E8-4757-9B2B-158D26D54BD4},0,,166E67E4-68E8-4757-9B2B-158D26D54BD4,Unknown,,N,,,,N Broadway ,2024/10/25 23:23:08+00,900 N Broadway  Los Angeles 90012,166E67E4-68E8-4757-9B2B-158D26D54BD4_900_N_Broadway__Los_Angeles_90012,Broadway,900 N Broadway Los Angeles 90012,,,,
13578,53928,,,,400.0,,,North,,,San Pedro,Street,,,,,,,,,,,,,90012.0,,Los Angeles,Los Angeles,,,,,LA City,{BAE6D917-EFDE-4F60-B2A8-30B370BEE95B},0,,BAE6D917-EFDE-4F60-B2A8-30B370BEE95B,Unknown,,N,,,St,N San Pedro St,2023/09/12 23:03:18+00,400 N San Pedro St Los Angeles 90012,BAE6D917-EFDE-4F60-B2A8-30B370BEE95B_400_N_San_Pedro_St_Los_Angeles_90012,San Pedro,400 N San Pedro Street St Los Angeles 90012,,,,
13651,54017,,,,300.0,,,East,,,Commercial,Street,,,,,,,,,,,,,90012.0,,Los Angeles,Los Angeles,,,,,LA City,{7BA5004B-E2CC-46C3-A3AD-0EF2676C68D8},0,,7BA5004B-E2CC-46C3-A3AD-0EF2676C68D8,Unknown,,E,,,St,E Commercial St,2023/09/12 23:03:18+00,300 E Commercial St Los Angeles 90012,7BA5004B-E2CC-46C3-A3AD-0EF2676C68D8_300_E_Commercial_St_Los_Angeles_90012,Commercial,300 E Commercial Street St Los Angeles 90012,,,,
13665,54036,,,,800.0,,,West,,,Boston,Street,,,,,,,,,,,,,90012.0,,Los Angeles,Los Angeles,,,,,LA City,{FB9FA820-D0F1-4D18-967D-EFBF9BBEBEC4},0,,FB9FA820-D0F1-4D18-967D-EFBF9BBEBEC4,Unknown,,W,,,St,W Boston St,2023/09/12 23:03:18+00,800 W Boston St Los Angeles 90012,FB9FA820-D0F1-4D18-967D-EFBF9BBEBEC4_800_W_Boston_St_Los_Angeles_90012,Boston,800 W Boston Street St Los Angeles 90012,,,,
13697,54073,,,,1401.0,,,South,,,Stadium,Way,,,,,,,,,,,,,90012.0,,Los Angeles,Los Angeles,,,,,LA City,{E624C343-76AA-4058-9EA9-17ACE7EBD44B},0,,E624C343-76AA-4058-9EA9-17ACE7EBD44B,Unknown,,S,,,Wy,S Stadium Wy,2023/09/12 23:03:18+00,1401 S Stadium Wy Los Angeles 90012,E624C343-76AA-4058-9EA9-17ACE7EBD44B_1401_S_Stadium_Wy_Los_Angeles_90012,Stadium,1401 S Stadium Way Wy Los Angeles 90012,,,,
425709,959944,,4239006033.0,,845.0,,,,,,Brooks,Avenue,,,,,,,,,,,Number,3,90012.0,,Los Angeles,Los Angeles,,,,,Assessor,{601C43BF-FF95-413E-98A9-4FE56662E815},0,,601C43BF-FF95-413E-98A9-4FE56662E815,Unknown,,,,,Ave,Brooks Ave,2024/05/12 21:05:27+00,845 Brooks Ave Number 3 Los Angeles 90012,601C43BF-FF95-413E-98A9-4FE56662E815_845_Brooks_Ave_Number_3_Los_Angeles_90012,Brooks,845 Brooks Avenue Ave Number 3 Los Angeles 90012,,,,
425710,959945,,4239006034.0,,845.0,,,,,,Brooks,Avenue,,,,,,,,,,,Number,4,90012.0,,Los Angeles,Los Angeles,,,,,Assessor,{2C7D2313-1420-4BE4-80A8-31110428642F},0,,2C7D2313-1420-4BE4-80A8-31110428642F,Unknown,,,,,Ave,Brooks Ave,2024/05/12 21:05:27+00,845 Brooks Ave Number 4 Los Angeles 90012,2C7D2313-1420-4BE4-80A8-31110428642F_845_Brooks_Ave_Number_4_Los_Angeles_90012,Brooks,845 Brooks Avenue Ave Number 4 Los Angeles 90012,,,,
