fid,OBJECTID,OBJIDstr,AIN,NumPrefix,Number,NumSuffix,PreMod,PreDir,PreType,StArticle,StreetName,PostType,PostDir,PostMod,BldgID,BldgSource,BldgTypePl,BldgType,BldgName,FlrTypePl,FlrType,FlrName,UnitType,UnitName,ZipCode,Zip4,LegalComm,PostComm1,PostComm2,PostComm3,OtherComm1,OtherComm2,Source,SourceID,MADRank,AROIDstr,OIDstr,PropType,ObjID,PreDirAbbr,PostDirAbbr,PreTypeAbbr,PostTypeAbbr,FullName,UpdateDate,FullAddress,UniqueID,StName_EnerGov,FullAddress_EnerGov,MSAG_City,ESN,lon,lat
13514,53855,,,,1821.0,,,North,,,Eastlake,Avenue,,,,,,,,,,,,,90031.0,,Los Angeles,Los Angeles,,,,,LA City,{C1BC4B59-910F-4A58-9420-C46839B61192},0,,C1BC4B59-910F-4A58-9420-C46839B61192,Unknown,,N,,,Ave,N Eastlake Ave,2023/09/12 23:03:18+00,1821 N Eastlake Ave Los Angeles 90031,C1BC4B59-910F-4A58-9420-C46839B61192_1821_N_Eastlake_Ave_Los_Angeles_90031,Eastlake,1821 N Eastlake Avenue Ave Los Angeles 90031,,,,
13515,53856,,,,3111.0,,,East,,,Alhambra,Avenue,,,,,,,,,,,,,90031.0,,Los Angeles,Los Angeles,,,,,LA City,{65F78DD9-A283-4BAF-9D61-A4E9660FF2C4},0,,65F78DD9-A283-4BAF-9D61-A4E9660FF2C4,Unknown,,E,,,Ave,E Alhambra Ave,2023/09/12 23:03:18+00,3111 E Alhambra Ave Los Angeles 90031,65F78DD9-A283-4BAF-9D61-A4E9660FF2C4_3111_E_Alhambra_Ave_Los_Angeles_90031,Alhambra,3111 E Alhambra Avenue Ave Los Angeles 90031,,,,
13520,53861,,,,3126.0,,,North,,,Main,Street,,,,,,,,,,,,,90031.0,,Los Angeles,Los Angeles,,,,,LA City,{D7EEA032-372C-420F-BFD3-5F46387C1BC3},0,,D7EEA032-372C-420F-BFD3-5F46387C1BC3,Unknown,,N,,,St,N Main St ,2024/10/25 23:23:08+00,3126 N Main St  Los Angeles 90031,D7EEA032-372C-420F-BFD3-5F46387C1BC3_3126_N_Main_St__Los_Angeles_90031,Main,3126 N Main Street St Los Angeles 90031,,,,
13522,53863,,,,3107.0,,,East,,,Alhambra,Avenue,,,,,,,,,,,,,90031.0,,Los Angeles,Los Angeles,,,,,LA City,{8BF97D27-C0A4-40AA-BB8A-272E9ABA2207},0,,8BF97D27-C0A4-40AA-BB8A-272E9ABA2207,Unknown,,E,,,Ave,E Alhambra Ave,2023/09/12 23:03:18+00,3107 E Alhambra Ave Los Angeles 90031,8BF97D27-C0A4-40AA-BB8A-272E9ABA2207_3107_E_Alhambra_Ave_Los_Angeles_90031,Alhambra,3107 E Alhambra Avenue Ave Los Angeles 90031,,,,
13524,53865,,,,3124.0,,,North,,,Main,Street,,,,,,,,,,,,,90031.0,,Los Angeles,Los Angeles,,,,,LA City,{43ADA83F-F161-4D04-B182-F3378ECCAD8A},0,,43ADA83F-F161-4D04-B182-F3378ECCAD8A,Unknown,,N,,,St,N Main St ,2024/10/25 23:23:08+00,3124 N Main St  Los Angeles 90031,43ADA83F-F161-4D04-B182-F3378ECCAD8A_3124_N_Main_St__Los_Angeles_90031,Main,3124 N Main Street St Los Angeles 90031,,,,
13525,53866,,,,3130.0,,,North,,,Main,Street,,,,,,,,,,,,,90031.0,,Los Angeles,Los Angeles,,,,,LA City,{D356B1D9-C5C8-41D5-BB68-A0C6E1C65DA7},0,,D356B1D9-C5C8-41D5-BB68-A0C6E1C65DA7,Unknown,,N,,,St,N Main St ,2024/10/25 23:23:08+00,3130 N Main St  Los Angeles 90031,D356B1D9-C5C8-41D5-BB68-A0C6E1C65DA7_3130_N_Main_St__Los_Angeles_90031,Main,3130 N Main Street St Los Angeles 90031,,,,
13526,53867,,,,3105.0,,,East,,,Alhambra,Avenue,,,,,,,,,,,,,90031.0,,Los Angeles,Los Angeles,,,,,LA City,{1CB82CD8-6DD7-426D-9B54-88F5F8846B18},0,,1CB82CD8-6DD7-426D-9B54-88F5F8846B18,Unknown,,E,,,Ave,E Alhambra Ave,2023/09/12 23:03:18+00,3105 E Alhambra Ave Los Angeles 90031,1CB82CD8-6DD7-426D-9B54-88F5F8846B18_3105_E_Alhambra_Ave_Los_Angeles_90031,Alhambra,3105 E Alhambra Avenue Ave Los Angeles 90031,,,,
13536,53877,,,,130.0,,,South,Avenue,,20,,,,,,,,,,,,,,90031.0,,Los Angeles,Los Angeles,,,,,LA City,{4F92BCB8-C292-42EF-9F76-A96932AF3717},0,,4F92BCB8-C292-42EF-9F76-A96932AF3717,Unknown,,S,,Ave,,S Ave 20,2023/09/12 23:03:18+00,130 S Ave 20 Los Angeles 90031,4F92BCB8-C292-42EF-9F76-A96932AF3717_130_S_Ave_20_Los_Angeles_90031,Avenue 20,130 S Avenue 20 Los Angeles 90031,,,,
13552,53899,,,,112.0,,,South,Avenue,,20,,,,,,,,,,,,,,90031.0,,Los Angeles,Los Angeles,,,,,LA City,{FEB9E840-D19E-4D0F-A16F-F6C25DF6F42F},0,,FEB9E840-D19E-4D0F-A16F-F6C25DF6F42F,Unknown,,S,,Ave,,S Ave 20,2023/09/12 23:03:18+00,112 S Ave 20 Los Angeles 90031,FEB9E840-D19E-4D0F-A16F-F6C25DF6F42F_112_S_Ave_20_Los_Angeles_90031,Avenue 20,112 S Avenue 20 Los Angeles 90031,,,,
13574,53923,,,,120.0,,,South,Avenue,,20,,,,,,,,,,,,,,90031.0,,Los Angeles,Los Angeles,,,,,LA City,{25F4CF1D-A514-4CB8-8B48-51D04A070C15},0,,25F4CF1D-A514-4CB8-8B48-51D04A070C15,Unknown,,S,,Ave,,S Ave 20,2023/09/12 23:03:18+00,120 S Ave 20 Los Angeles 90031,25F4CF1D-A514-4CB8-8B48-51D04A070C15_120_S_Ave_20_Los_Angeles_90031,Avenue 20,120 S Avenue 20 Los Angeles 90031,,,,
