fid,OBJECTID,OBJIDstr,AIN,NumPrefix,Number,NumSuffix,PreMod,PreDir,PreType,StArticle,StreetName,PostType,PostDir,PostMod,BldgID,BldgSource,BldgTypePl,BldgType,BldgName,FlrTypePl,FlrType,FlrName,UnitType,UnitName,ZipCode,Zip4,LegalComm,PostComm1,PostComm2,PostComm3,OtherComm1,OtherComm2,Source,SourceID,MADRank,AROIDstr,OIDstr,PropType,ObjID,PreDirAbbr,PostDirAbbr,PreTypeAbbr,PostTypeAbbr,FullName,UpdateDate,FullAddress,UniqueID,StName_EnerGov,FullAddress_EnerGov,MSAG_City,ESN,lon,lat
16717,106794,,,,479.0,,,South,,,Bedford,Drive,,,,,,,,,,,Unit,102,90212.0,,Beverly Hills,Beverly Hills,,,,,Beverly Hills GIS,{FA540A94-B4D8-4478-B142-93C8A520C4AA},0,,FA540A94-B4D8-4478-B142-93C8A520C4AA,Unknown,,S,,,Dr,S Bedford Dr,2024/05/12 21:05:27+00,479 S Bedford Dr Unit 102 Beverly Hills 90212,FA540A94-B4D8-4478-B142-93C8A520C4AA_479_S_Bedford_Dr_Unit_102_Beverly_Hills_90212,Bedford,479 S Bedford Drive Dr Unit 102 Beverly Hills 90212,,,,
17178,111487,,,,479.0,,,South,,,Bedford,Drive,,,,,,,,,,,Unit,101,90212.0,,Beverly Hills,Beverly Hills,,,,,Beverly Hills GIS,{7C7E549D-B856-4D58-A9B5-ECBDEEE4F4C8},0,,7C7E549D-B856-4D58-A9B5-ECBDEEE4F4C8,Unknown,,S,,,Dr,S Bedford Dr,2024/05/12 21:05:27+00,479 S Bedford Dr Unit 101 Beverly Hills 90212,7C7E549D-B856-4D58-A9B5-ECBDEEE4F4C8_479_S_Bedford_Dr_Unit_101_Beverly_Hills_90212,Bedford,479 S Bedford Drive Dr Unit 101 Beverly Hills 90212,,,,
17961,120011,,,,479.0,,,South,,,Bedford,Drive,,,,,,,,,,,Unit,103,90212.0,,Beverly Hills,Beverly Hills,,,,,Beverly Hills GIS,{2E421DDC-B489-480B-BABB-CD9CB40E4045},0,,2E421DDC-B489-480B-BABB-CD9CB40E4045,Unknown,,S,,,Dr,S Bedford Dr,2024/05/12 21:05:27+00,479 S Bedford Dr Unit 103 Beverly Hills 90212,2E421DDC-B489-480B-BABB-CD9CB40E4045_479_S_Bedford_Dr_Unit_103_Beverly_Hills_90212,Bedford,479 S Bedford Drive Dr Unit 103 Beverly Hills 90212,,,,
19765,138328,,,,479.0,,,South,,,Bedford,Drive,,,,,,,,,,,Unit,105,90212.0,,Beverly Hills,Beverly Hills,,,,,Beverly Hills GIS,{589ECCD8-B114-4921-9464-747B8AA4FCA5},0,,589ECCD8-B114-4921-9464-747B8AA4FCA5,Unknown,,S,,,Dr,S Bedford Dr,2024/05/12 21:05:27+00,479 S Bedford Dr Unit 105 Beverly Hills 90212,589ECCD8-B114-4921-9464-747B8AA4FCA5_479_S_Bedford_Dr_Unit_105_Beverly_Hills_90212,Bedford,479 S Bedford Drive Dr Unit 105 Beverly Hills 90212,,,,
21613,158742,,,,479.0,,,South,,,Bedford,Drive,,,,,,,,,,,Unit,104,90212.0,,Beverly Hills,Beverly Hills,,,,,Beverly Hills GIS,{16BB6821-0C7D-4EC1-BD24-599D095CFECE},0,,16BB6821-0C7D-4EC1-BD24-599D095CFECE,Unknown,,S,,,Dr,S Bedford Dr,2024/05/12 21:05:27+00,479 S Bedford Dr Unit 104 Beverly Hills 90212,16BB6821-0C7D-4EC1-BD24-599D095CFECE_479_S_Bedford_Dr_Unit_104_Beverly_Hills_90212,Bedford,479 S Bedford Drive Dr Unit 104 Beverly Hills 90212,,,,
473551,1025093,,4330007001.0,,1214.0,,,South,,,Beverly Green,Drive,,,,,,,,,,,,,90212.0,,Los Angeles,Beverly Hills,,,,,LA City,{9F8C7433-F2CE-478F-A159-85D3FC1C5BF7},0,,9F8C7433-F2CE-478F-A159-85D3FC1C5BF7,Unknown,,S,,,Dr,S Beverly Green Dr,2023/09/12 23:03:18+00,1214 S Beverly Green Dr Beverly Hills 90212,9F8C7433-F2CE-478F-A159-85D3FC1C5BF7_1214_S_Beverly_Green_Dr_Beverly_Hills_90212,Beverly Green,1214 S Beverly Green Drive Dr Los Angeles 90212,,,,
473552,1025094,,4330007002.0,,1220.0,,,South,,,Beverly Green,Drive,,,,,,,,,,,,,90212.0,,Los Angeles,Beverly Hills,,,,,LA City,{A4376997-C7F9-415D-8EFE-E716CA2A9B55},0,,A4376997-C7F9-415D-8EFE-E716CA2A9B55,Unknown,,S,,,Dr,S Beverly Green Dr,2023/09/12 23:03:18+00,1220 S Beverly Green Dr Beverly Hills 90212,A4376997-C7F9-415D-8EFE-E716CA2A9B55_1220_S_Beverly_Green_Dr_Beverly_Hills_90212,Beverly Green,1220 S Beverly Green Drive Dr Los Angeles 90212,,,,
473558,1025100,,4330007016.0,,1276.0,,,,,,Hillgreen,Drive,,,,,,,,,,,,,90212.0,,Beverly Hills,Beverly Hills,,,,,Beverly Hills GIS,{BA316874-A679-4DFA-9745-3F90573A2655},0,,BA316874-A679-4DFA-9745-3F90573A2655,Unknown,,,,,Dr,Hillgreen Dr,2015/05/11 20:02:20+00,1276 Hillgreen Dr Beverly Hills 90212,BA316874-A679-4DFA-9745-3F90573A2655_1276_Hillgreen_Dr_Beverly_Hills_90212,Hillgreen,1276 Hillgreen Drive Dr Beverly Hills 90212,,,,
473559,1025101,,4330007016.0,,1276.0,,,,,,Beverly Green,Drive,,,,,,,,,,,,,90212.0,,Beverly Hills,Beverly Hills,,,,,Assessor,{44463EEA-975B-490B-9E5B-162E16FD925D},0,,44463EEA-975B-490B-9E5B-162E16FD925D,Unknown,,,,,Dr,Beverly Green Dr,2024/04/27 17:13:09+00,1276 Beverly Green Dr Beverly Hills 90212,44463EEA-975B-490B-9E5B-162E16FD925D_1276_Beverly_Green_Dr_Beverly_Hills_90212,Beverly Green,1276 Beverly Green Drive Dr Beverly Hills 90212,,,,
473575,1025117,,4330007031.0,,1211.0,,,South,,,Bedford,Drive,,,,,,,,,,,,,90212.0,,Los Angeles,Beverly Hills,,,,,LA City,{7CF8277B-6BEF-4B41-91FE-037C7CA56E8B},0,,7CF8277B-6BEF-4B41-91FE-037C7CA56E8B,Unknown,,S,,,Dr,S Bedford Dr,2023/09/12 23:03:18+00,1211 S Bedford Dr Beverly Hills 90212,7CF8277B-6BEF-4B41-91FE-037C7CA56E8B_1211_S_Bedford_Dr_Beverly_Hills_90212,Bedford,1211 S Bedford Drive Dr Los Angeles 90212,,,,
