fid,OBJECTID,OBJIDstr,AIN,NumPrefix,Number,NumSuffix,PreMod,PreDir,PreType,StArticle,StreetName,PostType,PostDir,PostMod,BldgID,BldgSource,BldgTypePl,BldgType,BldgName,FlrTypePl,FlrType,FlrName,UnitType,UnitName,ZipCode,Zip4,LegalComm,PostComm1,PostComm2,PostComm3,OtherComm1,OtherComm2,Source,SourceID,MADRank,AROIDstr,OIDstr,PropType,ObjID,PreDirAbbr,PostDirAbbr,PreTypeAbbr,PostTypeAbbr,FullName,UpdateDate,FullAddress,UniqueID,StName_EnerGov,FullAddress_EnerGov,MSAG_City,ESN,lon,lat
13409,49921,,,,1111.0,,,North,,La,Brea,Avenue,,,,,,,,,,,,,90038.0,,West Hollywood,Los Angeles,West Hollywood,,,,Office of Assessor,{B0F9B3D3-30A4-4342-8C49-A0443871C00B},0,,B0F9B3D3-30A4-4342-8C49-A0443871C00B,Unknown,,N,,,Ave,N La Brea Ave,2018/10/29 07:25:04+00,1111 N La Brea Ave Los Angeles 90038,B0F9B3D3-30A4-4342-8C49-A0443871C00B_1111_N_La_Brea_Ave_Los_Angeles_90038,La Brea,1111 N La Brea Avenue Ave West Hollywood 90038,,,,
13470,53810,,,,5825.0,,,West,,,Santa Monica,Boulevard,,,,,,,,,,,,,90038.0,,Los Angeles,Los Angeles,West Hollywood,,,,LA City,{E3B7C2EC-496B-4B7C-8FEE-8312DFF0C572},0,,E3B7C2EC-496B-4B7C-8FEE-8312DFF0C572,Unknown,,W,,,Blvd,W Santa Monica Blvd,2023/09/12 23:03:18+00,5825 W Santa Monica Blvd Los Angeles 90038,E3B7C2EC-496B-4B7C-8FEE-8312DFF0C572_5825_W_Santa_Monica_Blvd_Los_Angeles_90038,Santa Monica,5825 W Santa Monica Boulevard Blvd Los Angeles 90038,,,,
13535,53876,,,,5651.0,,,West,,,La Mirada,Avenue,,,,,,,,,,,,,90038.0,,Los Angeles,Los Angeles,West Hollywood,,,,LA City,{16F4F2C6-E46E-4F0B-92E0-5E95F6E07A0A},0,,16F4F2C6-E46E-4F0B-92E0-5E95F6E07A0A,Unknown,,W,,,Ave,W La Mirada Ave,2023/09/12 23:03:18+00,5651 W La Mirada Ave Los Angeles 90038,16F4F2C6-E46E-4F0B-92E0-5E95F6E07A0A_5651_W_La_Mirada_Ave_Los_Angeles_90038,La Mirada,5651 W La Mirada Avenue Ave Los Angeles 90038,,,,
13636,53998,,,,725.0,,,North,,,Wilton,Place,,,,,,,,,,,,,90038.0,,Los Angeles,Los Angeles,West Hollywood,,,,LA City,{6F12D508-2903-4864-BDD6-056A305D3AE2},0,,6F12D508-2903-4864-BDD6-056A305D3AE2,Unknown,,N,,,Pl,N Wilton Pl,2023/09/12 23:03:18+00,725 N Wilton Pl Los Angeles 90038,6F12D508-2903-4864-BDD6-056A305D3AE2_725_N_Wilton_Pl_Los_Angeles_90038,Wilton,725 N Wilton Place Pl Los Angeles 90038,,,,
13706,54084,,,,727.0,,,North,,,Wilton,Place,,,,,,,,,,,,,90038.0,,Los Angeles,Los Angeles,West Hollywood,,,,LA City,{DFA6D781-67D9-4C3C-AEB3-5A4306831D03},0,,DFA6D781-67D9-4C3C-AEB3-5A4306831D03,Unknown,,N,,,Pl,N Wilton Pl,2023/09/12 23:03:18+00,727 N Wilton Pl Los Angeles 90038,DFA6D781-67D9-4C3C-AEB3-5A4306831D03_727_N_Wilton_Pl_Los_Angeles_90038,Wilton,727 N Wilton Place Pl Los Angeles 90038,,,,
13729,54112,,,,5823.0,,,West,,,Santa Monica,Boulevard,,,,,,,,,,,,,90038.0,,Los Angeles,Los Angeles,West Hollywood,,,,LA City,{3F179326-1E13-47DA-BFF6-A4B203361328},0,,3F179326-1E13-47DA-BFF6-A4B203361328,Unknown,,W,,,Blvd,W Santa Monica Blvd,2023/09/12 23:03:18+00,5823 W Santa Monica Blvd Los Angeles 90038,3F179326-1E13-47DA-BFF6-A4B203361328_5823_W_Santa_Monica_Blvd_Los_Angeles_90038,Santa Monica,5823 W Santa Monica Boulevard Blvd Los Angeles 90038,,,,
13780,54174,,,,5653.0,,,West,,,La Mirada,Avenue,,,,,,,,,,,,,90038.0,,Los Angeles,Los Angeles,West Hollywood,,,,LA City,{36A47CD3-7199-420B-84C5-53307483612C},0,,36A47CD3-7199-420B-84C5-53307483612C,Unknown,,W,,,Ave,W La Mirada Ave,2023/09/12 23:03:18+00,5653 W La Mirada Ave Los Angeles 90038,36A47CD3-7199-420B-84C5-53307483612C_5653_W_La_Mirada_Ave_Los_Angeles_90038,La Mirada,5653 W La Mirada Avenue Ave Los Angeles 90038,,,,
13803,54202,,,,5733.0,,,West,,,Melrose,Avenue,,,,,,,,,,,,,90038.0,,Los Angeles,Los Angeles,West Hollywood,,,,LA City,{62585916-C230-4DB6-BD65-EDAAE31E476C},0,,62585916-C230-4DB6-BD65-EDAAE31E476C,Unknown,,W,,,Ave,W Melrose Ave,2023/09/12 23:03:18+00,5733 W Melrose Ave Los Angeles 90038,62585916-C230-4DB6-BD65-EDAAE31E476C_5733_W_Melrose_Ave_Los_Angeles_90038,Melrose,5733 W Melrose Avenue Ave Los Angeles 90038,,,,
13827,54232,,,,5801.0,,,West,,,Santa Monica,Boulevard,,,,,,,,,,,,,90038.0,,Los Angeles,Los Angeles,West Hollywood,,,,LA City,{571BB123-9386-489C-BA7F-D4F53E4154BF},0,,571BB123-9386-489C-BA7F-D4F53E4154BF,Unknown,,W,,,Blvd,W Santa Monica Blvd,2023/09/12 23:03:18+00,5801 W Santa Monica Blvd Los Angeles 90038,571BB123-9386-489C-BA7F-D4F53E4154BF_5801_W_Santa_Monica_Blvd_Los_Angeles_90038,Santa Monica,5801 W Santa Monica Boulevard Blvd Los Angeles 90038,,,,
