fid,OBJECTID,OBJIDstr,AIN,NumPrefix,Number,NumSuffix,PreMod,PreDir,PreType,StArticle,StreetName,PostType,PostDir,PostMod,BldgID,BldgSource,BldgTypePl,BldgType,BldgName,FlrTypePl,FlrType,FlrName,UnitType,UnitName,ZipCode,Zip4,LegalComm,PostComm1,PostComm2,PostComm3,OtherComm1,OtherComm2,Source,SourceID,MADRank,AROIDstr,OIDstr,PropType,ObjID,PreDirAbbr,PostDirAbbr,PreTypeAbbr,PostTypeAbbr,FullName,UpdateDate,FullAddress,UniqueID,StName_EnerGov,FullAddress_EnerGov,MSAG_City,ESN,lon,lat
40,63,,,,1512.0,,,,,,Pendolino,Lane,,,,,,,,,,,,,90047.0,,Unincorporated,Los Angeles,,,,,LACO DPW Add,{3EC80FE0-53E0-4ACD-B98F-DB3D4EAADABB},0,,3EC80FE0-53E0-4ACD-B98F-DB3D4EAADABB,Unknown,,,,,Ln,Pendolino Ln,2020/02/21 14:31:10+00,1512 Pendolino Ln Los Angeles 90047,3EC80FE0-53E0-4ACD-B98F-DB3D4EAADABB_1512_Pendolino_Ln_Los_Angeles_90047,Pendolino,1512 Pendolino Lane Ln Los Angeles 90047,,,,
58,90,,,,1522.0,,,,,,Mission,Lane,,,,,,,,,,,,,90047.0,,Unincorporated,Los Angeles,,,,,CAMS,{2284F8FA-F088-46AD-953A-5FAAED1E758A},0,,2284F8FA-F088-46AD-953A-5FAAED1E758A,Unknown,,,,,Ln,Mission Ln,2020/02/21 14:06:35+00,1522 Mission Ln Los Angeles 90047,2284F8FA-F088-46AD-953A-5FAAED1E758A_1522_Mission_Ln_Los_Angeles_90047,Mission,1522 Mission Lane Ln Los Angeles 90047,,,,
115,172,,,,11909.0,,,,,,Manzanilla,Lane,,,,,,,,,,,,,90047.0,,Unincorporated,Los Angeles,,,,,LACO DPW Add,{C8E50AB5-9AD6-4229-8A1C-69EDDAEC1918},0,,C8E50AB5-9AD6-4229-8A1C-69EDDAEC1918,Unknown,,,,,Ln,Manzanilla Ln,2020/02/21 14:06:35+00,11909 Manzanilla Ln Los Angeles 90047,C8E50AB5-9AD6-4229-8A1C-69EDDAEC1918_11909_Manzanilla_Ln_Los_Angeles_90047,Manzanilla,11909 Manzanilla Lane Ln Los Angeles 90047,,,,
176,272,,,,11921.0,,,,,,Manzanilla,Lane,,,,,,,,,,,,,90047.0,,Unincorporated,Los Angeles,,,,,LACO DPW Add,{2A37D8EC-9F88-41B9-9F42-18714ADA1F59},0,,2A37D8EC-9F88-41B9-9F42-18714ADA1F59,Unknown,,,,,Ln,Manzanilla Ln,2020/02/21 14:06:35+00,11921 Manzanilla Ln Los Angeles 90047,2A37D8EC-9F88-41B9-9F42-18714ADA1F59_11921_Manzanilla_Ln_Los_Angeles_90047,Manzanilla,11921 Manzanilla Lane Ln Los Angeles 90047,,,,
187,291,,,,1518.0,,,,,,Mission,Lane,,,,,,,,,,,,,90047.0,,Unincorporated,Los Angeles,,,,,LACO DPW Add,{8807AF63-0E72-43D7-A386-A66DAC8E4B07},0,,8807AF63-0E72-43D7-A386-A66DAC8E4B07,Unknown,,,,,Ln,Mission Ln,2020/02/21 14:31:10+00,1518 Mission Ln Los Angeles 90047,8807AF63-0E72-43D7-A386-A66DAC8E4B07_1518_Mission_Ln_Los_Angeles_90047,Mission,1518 Mission Lane Ln Los Angeles 90047,,,,
316,497,,,,1548.0,,,,,,Mission,Lane,,,,,,,,,,,,,90047.0,,Unincorporated,Los Angeles,,,,,CAMS,{21C11117-D745-48E1-AFDD-FAC0A9E65909},0,,21C11117-D745-48E1-AFDD-FAC0A9E65909,Unknown,,,,,Ln,Mission Ln,2020/02/21 14:06:35+00,1548 Mission Ln Los Angeles 90047,21C11117-D745-48E1-AFDD-FAC0A9E65909_1548_Mission_Ln_Los_Angeles_90047,Mission,1548 Mission Lane Ln Los Angeles 90047,,,,
405,637,,,,1501.0,,,,,,Pendolino,Lane,,,,,,,,,,,,,90047.0,,Unincorporated,Los Angeles,,,,,LACO DPW Add,{4FCA69DC-316D-4D2C-9AA2-DEE47D8D247C},0,,4FCA69DC-316D-4D2C-9AA2-DEE47D8D247C,Unknown,,,,,Ln,Pendolino Ln,2020/02/21 14:31:10+00,1501 Pendolino Ln Los Angeles 90047,4FCA69DC-316D-4D2C-9AA2-DEE47D8D247C_1501_Pendolino_Ln_Los_Angeles_90047,Pendolino,1501 Pendolino Lane Ln Los Angeles 90047,,,,
605,969,,,,1508.0,,,,,,Pendolino,Lane,,,,,,,,,,,,,90047.0,,Unincorporated,Los Angeles,,,,,LACO DPW Add,{174543FB-0276-4C34-BBEE-ED4ABC949445},0,,174543FB-0276-4C34-BBEE-ED4ABC949445,Unknown,,,,,Ln,Pendolino Ln,2020/02/21 14:31:10+00,1508 Pendolino Ln Los Angeles 90047,174543FB-0276-4C34-BBEE-ED4ABC949445_1508_Pendolino_Ln_Los_Angeles_90047,Pendolino,1508 Pendolino Lane Ln Los Angeles 90047,,,,
789,1267,,,,1607.0,U,,West,,,105th,Street,,,,,,,,,,,,,90047.0,,Unincorporated,Los Angeles,,,,,LACO DPW Add,{5B7875F7-DA60-4EB0-A60E-D74058B8033D},0,,5B7875F7-DA60-4EB0-A60E-D74058B8033D,Utility,,W,,,St,W 105th St,2024/07/17 18:16:05+00,1607 U W 105th St Los Angeles 90047,5B7875F7-DA60-4EB0-A60E-D74058B8033D_1607_U_W_105th_St_Los_Angeles_90047,105th,1607 U W 105th Street St Los Angeles 90047,,,,
847,1372,,,,1514.0,,,,,,Mission,Lane,,,,,,,,,,,,,90047.0,,Unincorporated,Los Angeles,,,,,LACO DPW Add,{539739D4-E0C4-4D3A-B379-FDC72F6DF99E},0,,539739D4-E0C4-4D3A-B379-FDC72F6DF99E,Unknown,,,,,Ln,Mission Ln,2020/02/21 14:31:10+00,1514 Mission Ln Los Angeles 90047,539739D4-E0C4-4D3A-B379-FDC72F6DF99E_1514_Mission_Ln_Los_Angeles_90047,Mission,1514 Mission Lane Ln Los Angeles 90047,,,,
