fid,OBJECTID,OBJIDstr,AIN,NumPrefix,Number,NumSuffix,PreMod,PreDir,PreType,StArticle,StreetName,PostType,PostDir,PostMod,BldgID,BldgSource,BldgTypePl,BldgType,BldgName,FlrTypePl,FlrType,FlrName,UnitType,UnitName,ZipCode,Zip4,LegalComm,PostComm1,PostComm2,PostComm3,OtherComm1,OtherComm2,Source,SourceID,MADRank,AROIDstr,OIDstr,PropType,ObjID,PreDirAbbr,PostDirAbbr,PreTypeAbbr,PostTypeAbbr,FullName,UpdateDate,FullAddress,UniqueID,StName_EnerGov,FullAddress_EnerGov,MSAG_City,ESN,lon,lat
666177,1242924,,5149010026.0,,318.0,,,South,,,Grand,Avenue,,,,,,,,,,,,,90071.0,,Los Angeles,Los Angeles,,,,,LA City,{5C591DEE-29CB-4102-B9F6-5CC2F26B7F40},0,,5C591DEE-29CB-4102-B9F6-5CC2F26B7F40,Unknown,,S,,,Ave,S Grand Ave,2023/09/12 23:03:18+00,318 S Grand Ave Los Angeles 90071,5C591DEE-29CB-4102-B9F6-5CC2F26B7F40_318_S_Grand_Ave_Los_Angeles_90071,Grand,318 S Grand Avenue Ave Los Angeles 90071,,,,
666178,1242925,,5149010026.0,,300.0,,,South,,,Grand,Avenue,,,,,,,,,,,,,90071.0,,Los Angeles,Los Angeles,,,,,LA City,{E3212EC8-B094-4432-86D4-92B6371D8F83},0,,E3212EC8-B094-4432-86D4-92B6371D8F83,Unknown,,S,,,Ave,S Grand Ave,2023/09/12 23:03:18+00,300 S Grand Ave Los Angeles 90071,E3212EC8-B094-4432-86D4-92B6371D8F83_300_S_Grand_Ave_Los_Angeles_90071,Grand,300 S Grand Avenue Ave Los Angeles 90071,,,,
666179,1242926,,5149010026.0,,306.0,,,South,,,Grand,Avenue,,,,,,,,,,,,,90071.0,,Los Angeles,Los Angeles,,,,,LA City,{334CD090-8C37-4E4C-86AD-46D8569C9ECC},0,,334CD090-8C37-4E4C-86AD-46D8569C9ECC,Unknown,,S,,,Ave,S Grand Ave,2023/09/12 23:03:18+00,306 S Grand Ave Los Angeles 90071,334CD090-8C37-4E4C-86AD-46D8569C9ECC_306_S_Grand_Ave_Los_Angeles_90071,Grand,306 S Grand Avenue Ave Los Angeles 90071,,,,
666180,1242927,,5149010026.0,,302.0,,,South,,,Grand,Avenue,,,,,,,,,,,,,90071.0,,Los Angeles,Los Angeles,,,,,LA City,{3F38CD51-F143-4F3E-A5A7-4EC68B8402B7},0,,3F38CD51-F143-4F3E-A5A7-4EC68B8402B7,Unknown,,S,,,Ave,S Grand Ave,2023/09/12 23:03:18+00,302 S Grand Ave Los Angeles 90071,3F38CD51-F143-4F3E-A5A7-4EC68B8402B7_302_S_Grand_Ave_Los_Angeles_90071,Grand,302 S Grand Avenue Ave Los Angeles 90071,,,,
666181,1242928,,5149010026.0,,304.0,,,South,,,Grand,Avenue,,,,,,,,,,,,,90071.0,,Los Angeles,Los Angeles,,,,,LA City,{120E34A6-F0B1-4B64-957B-397ADFB49D92},0,,120E34A6-F0B1-4B64-957B-397ADFB49D92,Unknown,,S,,,Ave,S Grand Ave,2023/09/12 23:03:18+00,304 S Grand Ave Los Angeles 90071,120E34A6-F0B1-4B64-957B-397ADFB49D92_304_S_Grand_Ave_Los_Angeles_90071,Grand,304 S Grand Avenue Ave Los Angeles 90071,,,,
666202,1242949,,5149010265.0,,350.0,,,South,,,Grand,Avenue,,,,,,,,,,,,,90071.0,,Los Angeles,Los Angeles,,,,,LA City,{B700E832-01ED-4435-85F8-B6BEB7AD8330},0,,B700E832-01ED-4435-85F8-B6BEB7AD8330,Unknown,,S,,,Ave,S Grand Ave,2023/09/12 23:03:18+00,350 S Grand Ave Los Angeles 90071,B700E832-01ED-4435-85F8-B6BEB7AD8330_350_S_Grand_Ave_Los_Angeles_90071,Grand,350 S Grand Avenue Ave Los Angeles 90071,,,,
666203,1242950,,5149010265.0,,344.0,,,South,,,Grand,Avenue,,,,,,,,,,,,,90071.0,,Los Angeles,Los Angeles,,,,,LA City,{F87489FA-7B2E-49D3-A9B5-D035D4421951},0,,F87489FA-7B2E-49D3-A9B5-D035D4421951,Unknown,,S,,,Ave,S Grand Ave,2023/09/12 23:03:18+00,344 S Grand Ave Los Angeles 90071,F87489FA-7B2E-49D3-A9B5-D035D4421951_344_S_Grand_Ave_Los_Angeles_90071,Grand,344 S Grand Avenue Ave Los Angeles 90071,,,,
666204,1242951,,5149010265.0,,340.0,,,South,,,Grand,Avenue,,,,,,,,,,,,,90071.0,,Los Angeles,Los Angeles,,,,,LA City,{08E8A3B1-EA27-4C2E-9603-1B4C11A4274D},0,,08E8A3B1-EA27-4C2E-9603-1B4C11A4274D,Unknown,,S,,,Ave,S Grand Ave,2023/09/12 23:03:18+00,340 S Grand Ave Los Angeles 90071,08E8A3B1-EA27-4C2E-9603-1B4C11A4274D_340_S_Grand_Ave_Los_Angeles_90071,Grand,340 S Grand Avenue Ave Los Angeles 90071,,,,
666214,1242961,,5149010265.0,,338.0,,,South,,,Grand,Avenue,,,,,,,,,,,,,90071.0,,Los Angeles,Los Angeles,,,,,LA City,{A4ABD0D7-B13B-40FE-9CFD-9A2DC5F8DD75},0,,A4ABD0D7-B13B-40FE-9CFD-9A2DC5F8DD75,Unknown,,S,,,Ave,S Grand Ave,2024/05/12 21:05:27+00,338 S Grand Ave Los Angeles 90071,A4ABD0D7-B13B-40FE-9CFD-9A2DC5F8DD75_338_S_Grand_Ave_Los_Angeles_90071,Grand,338 S Grand Avenue Ave Los Angeles 90071,,,,
666215,1242962,,5149010265.0,,338.0,1/2,,South,,,Grand,Avenue,,,,,,,,,,,,,90071.0,,Los Angeles,Los Angeles,,,,,LA City,{3978E075-B4F1-4D0A-A2EA-328463FCCF05},0,,3978E075-B4F1-4D0A-A2EA-328463FCCF05,Unknown,,S,,,Ave,S Grand Ave,2024/05/12 21:05:27+00,338 1/2 S Grand Ave Los Angeles 90071,3978E075-B4F1-4D0A-A2EA-328463FCCF05_338_1/2_S_Grand_Ave_Los_Angeles_90071,Grand,338 1/2 S Grand Avenue Ave Los Angeles 90071,,,,
666476,1243223,,5149029013.0,,456.0,,,South,,,Grand,Avenue,,,,,,,,,,,,,90071.0,,Los Angeles,Los Angeles,,,,,LA City,{6343525E-FEAA-45F5-9388-2641CB926CAE},0,,6343525E-FEAA-45F5-9388-2641CB926CAE,Unknown,,S,,,Ave,S Grand Ave,2023/09/12 23:03:18+00,456 S Grand Ave Los Angeles 90071,6343525E-FEAA-45F5-9388-2641CB926CAE_456_S_Grand_Ave_Los_Angeles_90071,Grand,456 S Grand Avenue Ave Los Angeles 90071,,,,
666485,1243232,,5149029809.0,,440.0,,,South,,,Grand,Avenue,,,,,,,,,,,,,90071.0,,Los Angeles,Los Angeles,,,,,LA City,{40876AEB-C5AD-41EB-88F9-C80900C672BE},0,,40876AEB-C5AD-41EB-88F9-C80900C672BE,Unknown,,S,,,Ave,S Grand Ave,2023/09/12 23:03:18+00,440 S Grand Ave Los Angeles 90071,40876AEB-C5AD-41EB-88F9-C80900C672BE_440_S_Grand_Ave_Los_Angeles_90071,Grand,440 S Grand Avenue Ave Los Angeles 90071,,,,
666486,1243233,,5149029809.0,,434.0,,,South,,,Grand,Avenue,,,,,,,,,,,,,90071.0,,Los Angeles,Los Angeles,,,,,LA City,{1AD72953-710B-4B60-B6E9-321E010F01CE},0,,1AD72953-710B-4B60-B6E9-321E010F01CE,Unknown,,S,,,Ave,S Grand Ave,2023/09/12 23:03:18+00,434 S Grand Ave Los Angeles 90071,1AD72953-710B-4B60-B6E9-321E010F01CE_434_S_Grand_Ave_Los_Angeles_90071,Grand,434 S Grand Avenue Ave Los Angeles 90071,,,,
