fid,OBJECTID,OBJIDstr,AIN,NumPrefix,Number,NumSuffix,PreMod,PreDir,PreType,StArticle,StreetName,PostType,PostDir,PostMod,BldgID,BldgSource,BldgTypePl,BldgType,BldgName,FlrTypePl,FlrType,FlrName,UnitType,UnitName,ZipCode,Zip4,LegalComm,PostComm1,PostComm2,PostComm3,OtherComm1,OtherComm2,Source,SourceID,MADRank,AROIDstr,OIDstr,PropType,ObjID,PreDirAbbr,PostDirAbbr,PreTypeAbbr,PostTypeAbbr,FullName,UpdateDate,FullAddress,UniqueID,StName_EnerGov,FullAddress_EnerGov,MSAG_City,ESN,lon,lat
49700,224730,,2103001002.0,,18848.0,,,West,,,Roscoe,Boulevard,,,,,,,,,,,,,91324.0,,Los Angeles,Northridge,,,,,LA City,{78D39146-1AF0-4128-A051-4B6F083C618F},0,,78D39146-1AF0-4128-A051-4B6F083C618F,Unknown,,W,,,Blvd,W Roscoe Blvd,2023/09/12 23:03:18+00,18848 W Roscoe Blvd Northridge 91324,78D39146-1AF0-4128-A051-4B6F083C618F_18848_W_Roscoe_Blvd_Northridge_91324,Roscoe,18848 W Roscoe Boulevard Blvd Los Angeles 91324,,,,
49701,224731,,2103001003.0,,18844.0,,,West,,,Roscoe,Boulevard,,,,,,,,,,,,,91324.0,,Los Angeles,Northridge,,,,,LA City,{99688059-7356-4FB0-921C-8E307AF25599},0,,99688059-7356-4FB0-921C-8E307AF25599,Unknown,,W,,,Blvd,W Roscoe Blvd,2023/09/12 23:03:18+00,18844 W Roscoe Blvd Northridge 91324,99688059-7356-4FB0-921C-8E307AF25599_18844_W_Roscoe_Blvd_Northridge_91324,Roscoe,18844 W Roscoe Boulevard Blvd Los Angeles 91324,,,,
49702,224732,,2103001004.0,,18838.0,,,West,,,Roscoe,Boulevard,,,,,,,,,,,,,91324.0,,Los Angeles,Northridge,,,,,LA City,{B7EF303F-E96C-4FB8-8A32-FB6C4FAF45F2},0,,B7EF303F-E96C-4FB8-8A32-FB6C4FAF45F2,Unknown,,W,,,Blvd,W Roscoe Blvd,2023/09/12 23:03:18+00,18838 W Roscoe Blvd Northridge 91324,B7EF303F-E96C-4FB8-8A32-FB6C4FAF45F2_18838_W_Roscoe_Blvd_Northridge_91324,Roscoe,18838 W Roscoe Boulevard Blvd Los Angeles 91324,,,,
49709,224739,,2103001014.0,,18824.0,,,West,,,Roscoe,Boulevard,,,,,,,,,,,,,91324.0,,Los Angeles,Northridge,,,,,LA City,{6B4D6A3B-1E50-4DEC-86AF-2FFEA896EAE7},0,,6B4D6A3B-1E50-4DEC-86AF-2FFEA896EAE7,Unknown,,W,,,Blvd,W Roscoe Blvd,2023/09/12 23:03:18+00,18824 W Roscoe Blvd Northridge 91324,6B4D6A3B-1E50-4DEC-86AF-2FFEA896EAE7_18824_W_Roscoe_Blvd_Northridge_91324,Roscoe,18824 W Roscoe Boulevard Blvd Los Angeles 91324,,,,
49710,224740,,2103001015.0,,18820.0,,,West,,,Roscoe,Boulevard,,,,,,,,,,,,,91324.0,,Los Angeles,Northridge,,,,,LA City,{92FFE5C0-8EE8-4610-8A6F-9488D557F5C1},0,,92FFE5C0-8EE8-4610-8A6F-9488D557F5C1,Unknown,,W,,,Blvd,W Roscoe Blvd,2023/09/12 23:03:18+00,18820 W Roscoe Blvd Northridge 91324,92FFE5C0-8EE8-4610-8A6F-9488D557F5C1_18820_W_Roscoe_Blvd_Northridge_91324,Roscoe,18820 W Roscoe Boulevard Blvd Los Angeles 91324,,,,
49711,224741,,2103001016.0,,18814.0,,,West,,,Roscoe,Boulevard,,,,,,,,,,,,,91324.0,,Los Angeles,Northridge,,,,,LA City,{FB55CCFD-BF49-4980-BE98-5BF683B37797},0,,FB55CCFD-BF49-4980-BE98-5BF683B37797,Unknown,,W,,,Blvd,W Roscoe Blvd,2023/09/12 23:03:18+00,18814 W Roscoe Blvd Northridge 91324,FB55CCFD-BF49-4980-BE98-5BF683B37797_18814_W_Roscoe_Blvd_Northridge_91324,Roscoe,18814 W Roscoe Boulevard Blvd Los Angeles 91324,,,,
49712,224742,,2103001017.0,,18810.0,,,West,,,Roscoe,Boulevard,,,,,,,,,,,,,91324.0,,Los Angeles,Northridge,,,,,LA City,{609F7A93-5EEB-4066-8208-8D3FB753896A},0,,609F7A93-5EEB-4066-8208-8D3FB753896A,Unknown,,W,,,Blvd,W Roscoe Blvd,2023/09/12 23:03:18+00,18810 W Roscoe Blvd Northridge 91324,609F7A93-5EEB-4066-8208-8D3FB753896A_18810_W_Roscoe_Blvd_Northridge_91324,Roscoe,18810 W Roscoe Boulevard Blvd Los Angeles 91324,,,,
49713,224743,,2103001018.0,,18804.0,,,West,,,Roscoe,Boulevard,,,,,,,,,,,,,91324.0,,Los Angeles,Northridge,,,,,LA City,{E21F0C9B-537B-4ECE-B9C0-2F9ED8EC0969},0,,E21F0C9B-537B-4ECE-B9C0-2F9ED8EC0969,Unknown,,W,,,Blvd,W Roscoe Blvd,2023/09/12 23:03:18+00,18804 W Roscoe Blvd Northridge 91324,E21F0C9B-537B-4ECE-B9C0-2F9ED8EC0969_18804_W_Roscoe_Blvd_Northridge_91324,Roscoe,18804 W Roscoe Boulevard Blvd Los Angeles 91324,,,,
49720,224750,,2103001026.0,,18856.0,,,West,,,Roscoe,Boulevard,,,,,,,,,,,,,91324.0,,Los Angeles,Northridge,,,,,LA City,{E1B2BD47-ECDE-4AF0-8252-4ECEE63F716D},0,,E1B2BD47-ECDE-4AF0-8252-4ECEE63F716D,Unknown,,W,,,Blvd,W Roscoe Blvd,2023/09/12 23:03:18+00,18856 W Roscoe Blvd Northridge 91324,E1B2BD47-ECDE-4AF0-8252-4ECEE63F716D_18856_W_Roscoe_Blvd_Northridge_91324,Roscoe,18856 W Roscoe Boulevard Blvd Los Angeles 91324,,,,
49790,224820,,2103004001.0,,18758.0,,,West,,,Roscoe,Boulevard,,,,,,,,,,,,,91324.0,,Los Angeles,Northridge,,,,,LA City,{EAC60EF6-DCD8-4249-8BD2-9EE63FDE0E83},0,,EAC60EF6-DCD8-4249-8BD2-9EE63FDE0E83,Unknown,,W,,,Blvd,W Roscoe Blvd,2023/09/12 23:03:18+00,18758 W Roscoe Blvd Northridge 91324,EAC60EF6-DCD8-4249-8BD2-9EE63FDE0E83_18758_W_Roscoe_Blvd_Northridge_91324,Roscoe,18758 W Roscoe Boulevard Blvd Los Angeles 91324,,,,
49791,224821,,2103004003.0,,18742.0,,,West,,,Roscoe,Boulevard,,,,,,,,,,,,,91324.0,,Los Angeles,Northridge,,,,,LA City,{2ACA818C-E566-4AF6-8D43-BD00B7DD1B1D},0,,2ACA818C-E566-4AF6-8D43-BD00B7DD1B1D,Unknown,,W,,,Blvd,W Roscoe Blvd,2023/09/12 23:03:18+00,18742 W Roscoe Blvd Northridge 91324,2ACA818C-E566-4AF6-8D43-BD00B7DD1B1D_18742_W_Roscoe_Blvd_Northridge_91324,Roscoe,18742 W Roscoe Boulevard Blvd Los Angeles 91324,,,,
49792,224822,,2103004004.0,,18738.0,,,West,,,Roscoe,Boulevard,,,,,,,,,,,,,91324.0,,Los Angeles,Northridge,,,,,LA City,{26AFBABD-905C-452C-B370-1AE24BF1307B},0,,26AFBABD-905C-452C-B370-1AE24BF1307B,Unknown,,W,,,Blvd,W Roscoe Blvd,2023/09/12 23:03:18+00,18738 W Roscoe Blvd Northridge 91324,26AFBABD-905C-452C-B370-1AE24BF1307B_18738_W_Roscoe_Blvd_Northridge_91324,Roscoe,18738 W Roscoe Boulevard Blvd Los Angeles 91324,,,,
